D3C2_Parent	D3C2_R1_T1	D3C2_R2_T1	D3C2_R3_T1	D3C2_R1_T2	D3C2_R2_T2	D3C2_R3_T2	D3C2_R1_T3	D3C2_R2_T3	D3C2_R3_T3	D3C2_R1_T5	D3C2_R2_T5	D3C2_R3_T5	D3C2_R1_T6	D3C2_R2_T6	D3C2_R3_T6	D3C2_R1_T8	D3C2_R2_T8	D3C2_R3_T8	D3C2_R1_T9	D3C2_R2_T9	D3C2_R3_T9	D3C2_R1_T10	D3C2_R2_T10	D3C2_R3_T10	D3C2_R1_T13	D3C2_R3_T13	D3C2_R1_T15	D3C2_R3_T15	D3C2_R3_T17	D3C2_R1_T19	D3C2_R3_T19
RG5491	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.65646755981981e-06	0	0	0	0	0	0	0	0	0	0	0
RG5492	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5493	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5494	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5495	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5496	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5497	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5498	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5499	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5500	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5501	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5502	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5503	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5504	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5505	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5506	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5507	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	2.35488603529032e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5508	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5509	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5510	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5511	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50197686594082e-06	0	0	0	0	0	0	0	0
RG5512	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5513	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5514	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5515	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43638157104893e-05	0.000827057850520176	0.000350456645008446	0	0	1.09933600105536e-05	3.65318155581696e-06
RG5516	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5517	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5518	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5519	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5520	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5521	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5522	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5523	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5524	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5525	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5526	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5527	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5528	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5529	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5530	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5531	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	1.91143554543769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5532	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5533	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5534	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5535	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5536	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5537	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5538	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50197686594082e-06	0	0	0	0	0	0	0	0
RG5539	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5540	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	1.91143554543769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5541	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76019685723986e-06	0	0	0	0	0	0	0	0	0
RG5542	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5543	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5544	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5545	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	3.65646755981981e-06	0	0	0	0	0	0	0	0	0	0	0
RG5546	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5547	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5548	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5549	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5550	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5551	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5552	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5553	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5554	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5555	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5556	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76019685723986e-06	0	0	0	0	0	0	0	0	0
RG5557	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5558	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5559	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5560	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5561	0	0	0	0	0	0	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5562	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5563	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5564	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5565	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5566	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5567	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5568	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5569	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5570	0	0	0	0	0	0	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5571	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5572	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5573	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5574	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5575	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5576	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5577	0	0	0	0	0	0	0	0	2.46075102121167e-06	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5578	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5579	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5580	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	1.91143554543769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5581	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5582	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5583	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5584	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5585	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5586	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95037466697353e-06	0	0	0	0	0	0	0
RG5587	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5588	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5589	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5590	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5591	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5592	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5593	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5594	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5595	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5596	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5597	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5598	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	1.91143554543769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5599	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5600	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5601	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5602	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5603	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5604	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5605	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5606	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5607	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5608	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5609	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5610	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5611	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5612	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5613	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5614	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5615	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5616	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5617	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5618	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5619	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5620	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5621	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5622	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5623	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5624	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5625	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5626	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5627	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5628	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5629	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5630	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5631	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5632	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5633	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5634	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5635	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5636	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5637	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5638	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5639	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5640	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5641	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5642	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5643	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5644	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5645	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5646	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5647	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5648	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5649	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	2.12054896771676e-06	0	0	0	0	0	0	0	0	0	0
RG5650	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5651	0	0	0	0	0	0	0	0	0	1.75839634253561e-06	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5652	0	0	0	0	0	0	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
