D2C1_Parent1	D2C1_Parent2	D2C1_R1_T1	D2C1_R1_T2	D2C1_R1_T3	D2C1_R1_T4	D2C1_R1_T7	D2C1_R1_T8	D2C1_R1_T12	D2C1_R1_T13	D2C1_R1_T15	D2C1_R1_T17	D2C1_R1_T18	D2C1_R2_T1	D2C1_R2_T2	D2C1_R2_T3	D2C1_R2_T4	D2C1_R2_T6	D2C1_R2_T7	D2C1_R2_T8	D2C1_R2_T9_RESEQ	D2C1_R2_T12	D2C1_R2_T13	D2C1_R2_T14	D2C1_R2_T15	D2C1_R2_T17	D2C1_R2_T18	D2C1_R3_T1	D2C1_R3_T2	D2C1_R3_T3	D2C1_R3_T4	D2C1_R3_T6	D2C1_R3_T7	D2C1_R3_T8	D2C1_R3_T12	D2C1_R3_T13	D2C1_R3_T15	D2C1_R3_T17	D2C1_R3_T18
RG7641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	3.5495607418582e-06	0	0	0	0	0	0	0	0
RG7644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	2.55588441268332e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	1.03414755217274e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG7653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	2.55588441268332e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.67578854229858e-06	0	0	0	0
RG7667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	2.23274091274449e-05	0	0	0	0	0	0	0	0	0	0	0	0
RG7670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	4.13659020869098e-05	0	0	1.27794220634166e-05	4.46548182548897e-05	0	0	0	0	0	0	0	0	0	0	0	0
RG7676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	2.23274091274449e-05	0	0	0	0	0	0	0	0	0	0	0	0
RG7678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	7.03685199389201e-06	2.55588441268332e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	3.5495607418582e-06	0	0	0	0	0	0	0	0
RG7681	0	0	0	0	0	0	0	0	0	0	0	3.41631564023463e-06	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	3.5495607418582e-06	0	0	0	0	0	0	0	6.84469724192925e-06
RG7682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	2.55588441268332e-06	0	0	0	3.09215551068494e-06	0	0	0	0	0	0	0	0	0
RG7684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	3.35005008324874e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	2.55588441268332e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	4.15608596448209e-06	0	0	0	0	0	0
RG7689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	3.09215551068494e-06	0	0	0	0	0	0	0	0	0
RG7692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	2.55588441268332e-06	0.000178619273019559	0	0	0	0	0	0	0	0	0	0	0	0
RG7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	2.55588441268332e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG7697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	1.03414755217274e-05	0	0	1.27794220634166e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	1.03414755217274e-05	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG7699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG7704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38436997792073e-06	0
RG7710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	3.35005008324874e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	3.35005008324874e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	3.35005008324874e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.67578854229858e-06	0	0	0	0
RG7727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.67578854229858e-06	0	0	0	0
RG7728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	2.55588441268332e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7731	0	0	0	0	0	0	0	0	0	0	0	5.12447346035195e-06	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG7733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.67578854229858e-06	0	0	0	0
RG7747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	7.03685199389201e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	3.09215551068494e-06	0	0	0	0	0	0	0	0	0
RG7749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38436997792073e-06	0
RG7760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG7764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38436997792073e-06	0
RG7767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG7775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	3.5495607418582e-06	0	0	0	0	0	0	0	0
RG7776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27323008286181e-06	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG7778	0	0	0	0	0	0	0	0	0	0	0	1.70815782011732e-06	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54646016572363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
