D1C1_Parent	D1C1_R1_T1	D1C1_R1_T2	D1C1_R1_T3	D1C1_R1_T4	D1C1_R1_T5	D1C1_R1_T6	D1C1_R1_T8	D1C1_R1_T9	D1C1_R1_T10	D1C1_R1_T13	D1C1_R2_T1	D1C1_R2_T2	D1C1_R2_T3	D1C1_R2_T4	D1C1_R2_T5	D1C1_R2_T6	D1C1_R2_T8	D1C1_R2_T9	D1C1_R2_T10	D1C1_R2_T13	D1C1_R3_T1	D1C1_R3_T2	D1C1_R3_T3	D1C1_R3_T4	D1C1_R3_T5	D1C1_R3_T6	D1C1_R3_T8	D1C1_R3_T9	D1C1_R3_T10
RG465	5.30611297377785e-05	1.93308221674822e-05	4.18581677842797e-06	9.94147783381826e-06	3.13321980633568e-06	0	1.30237161871768e-06	0	0	0	0	1.90506429591999e-05	7.08774151479212e-06	0	1.66976965527605e-06	0	8.27678906934128e-06	1.81459798715718e-05	5.98467325180213e-06	0	0	1.3400200332995e-05	4.77469412115786e-06	5.677495543166e-06	1.97980989865353e-06	5.63289837969678e-06	1.04213779979699e-05	0	0	0
RG466	0	0	0	6.62765188921217e-06	7.83304951583921e-06	1.0424503142119e-05	0	0	0	0	0	0	0	0	1.50279268974845e-05	1.28155016307726e-05	0	0	0	0	0	0	0	0	7.91923959461413e-06	1.68986951390903e-05	0	0	0	0
RG467	3.31632060861116e-06	2.76154602392603e-06	0	0	0	0	5.33972363674251e-05	0	0	1.83750231984668e-06	2.72484018812297e-06	0	2.36258050493071e-06	0	0	0	3.31071562773651e-05	0	0	2.74524660550257e-06	2.00417670425166e-05	0	0	0	0	0	1.87584803963458e-05	0	0	1.66805393151971e-06
RG468	0	0	0	0	1.56660990316784e-06	0	1.30237161871768e-06	0	0	0	0	0	0	5.31019504346395e-06	3.33953931055211e-06	0	6.62143125547303e-06	0	0	0	0	0	0	1.89249851438867e-06	7.91923959461413e-06	5.63289837969678e-06	0.000101087366580308	8.652577386489e-06	0	0
RG469	3.64795266947227e-05	2.20923681914083e-05	4.18581677842797e-06	0	0	0	0	0	0	0	0	1.27004286394666e-05	7.08774151479212e-06	5.31019504346395e-06	1.66976965527605e-06	0	0	0	0	0	0	3.01504507492387e-05	2.38734706057893e-06	5.677495543166e-06	0	0	0	0	0	0
RG470	4.97448091291674e-05	1.93308221674822e-05	4.18581677842797e-06	0	0	0	0	0	0	0	0	1.27004286394666e-05	4.72516100986141e-06	0	0	0	0	0	0	0	0	1.67502504162437e-05	9.54938824231573e-06	1.89249851438867e-06	0	0	0	0	0	0
RG471	2.32142442602781e-05	5.52309204785207e-06	2.09290838921399e-06	9.94147783381826e-06	1.56660990316784e-06	0	0	0	0	0	0	3.17510715986665e-06	4.72516100986141e-06	5.31019504346395e-06	0	0	0	0	0	0	0	6.70010016649749e-06	2.38734706057893e-06	1.51399881151093e-05	3.95961979730706e-06	0	0	0	0	0
RG472	1.32652824344446e-05	2.76154602392603e-06	8.37163355685595e-06	3.31382594460609e-06	4.69982970950353e-06	6.94966876141266e-06	1.30237161871768e-06	0	0	0	0	6.35021431973329e-06	7.08774151479212e-06	1.32754876086599e-05	3.33953931055211e-06	4.27183387692419e-06	0	0	0	0	0	3.35005008324874e-06	0	5.677495543166e-06	3.95961979730706e-06	0	0	0	0	0
RG473	0	2.76154602392603e-06	2.09290838921399e-06	6.62765188921217e-06	1.56660990316784e-06	1.73741719035316e-06	1.43260878058945e-05	0	0	0	0	0	4.72516100986141e-06	1.06203900869279e-05	0	8.54366775384839e-06	6.62143125547303e-06	0	0	0	0	3.35005008324874e-06	2.38734706057893e-06	3.78499702877733e-06	3.95961979730706e-06	0	1.04213779979699e-05	0	1.51909656289212e-06	0
RG474	0	0	0	0	3.13321980633568e-06	6.94966876141266e-06	0	1.43642044026286e-05	1.36249805844027e-05	0	0	3.17510715986665e-06	2.36258050493071e-06	0	1.66976965527605e-06	3.20387540769315e-05	0	4.53649496789296e-06	8.9770098777032e-06	0	0	0	2.38734706057893e-06	5.677495543166e-06	1.97980989865353e-06	0	0	1.08157217331113e-05	1.67100621918133e-05	0
RG475	0	0	0	0	0	0	1.17213445684592e-05	0	0	1.65375208786201e-05	2.17987215049837e-05	0	0	0	0	0	3.14517984634969e-05	0	0	8.23573981650772e-06	3.20668272680266e-05	0	0	0	0	0	7.29496459857894e-06	0	0	1.50124853836774e-05
RG476	0	0	0	0	0	0	0	1.43642044026286e-05	1.90749728181637e-05	0	0	0	0	0	0	0	0	1.36094849036789e-05	5.98467325180213e-06	0	0	0	0	0	0	0	0	1.29788660797335e-05	2.5824641569166e-05	0
RG477	4.64284885205562e-05	4.14231903588905e-05	8.37163355685595e-06	0	0	0	0	0	0	0	0	3.17510715986665e-05	7.08774151479212e-06	2.65509752173197e-06	0	0	0	0	0	0	0	3.35005008324874e-05	1.43240823634736e-05	3.78499702877733e-06	0	0	0	0	0	0
RG478	1.98979236516669e-05	1.65692761435562e-05	1.04645419460699e-05	3.31382594460609e-06	1.56660990316784e-06	1.73741719035316e-06	0	0	0	0	0	2.85759644387998e-05	9.45032201972282e-06	5.31019504346395e-06	0	0	0	0	0	0	0	2.680040066599e-05	1.43240823634736e-05	3.78499702877733e-06	0	0	0	0	1.51909656289212e-06	0
RG479	7.95916946066678e-05	2.20923681914083e-05	8.37163355685595e-06	6.62765188921217e-06	1.56660990316784e-06	0	0	0	0	0	0	2.22257501190665e-05	2.36258050493071e-06	0	0	0	0	0	0	0	0	1.67502504162437e-05	7.1620411817368e-06	1.89249851438867e-06	1.97980989865353e-06	0	0	0	0	0
RG480	9.61732976497236e-05	3.86616443349645e-05	8.37163355685595e-06	0	0	0	0	0	0	0	0	3.81012859183997e-05	4.72516100986141e-06	5.31019504346395e-06	0	2.1359169384621e-06	0	0	0	0	0	3.68505509157362e-05	9.54938824231573e-06	5.677495543166e-06	1.97980989865353e-06	0	1.04213779979699e-06	0	0	0
RG481	1.65816030430558e-05	1.65692761435562e-05	0	0	0	0	3.25592904679421e-06	0	0	0	0	1.58755357993332e-05	7.08774151479212e-06	0	0	0	1.65535781386826e-06	0	0	0	0	3.35005008324874e-05	2.38734706057893e-06	1.89249851438867e-06	0	0	2.08427559959398e-06	0	0	0
RG482	5.30611297377785e-05	5.24693744545947e-05	8.37163355685595e-06	3.31382594460609e-06	1.56660990316784e-06	0	6.51185809358842e-07	0	0	0	0	2.54008572789332e-05	2.36258050493071e-06	2.65509752173197e-06	0	0	0	0	0	0	0	2.34503505827412e-05	0	3.78499702877733e-06	0	0	0	0	0	0
RG483	6.96427327808343e-05	8.2846380717781e-06	0	0	0	0	0	0	0	0	0	1.58755357993332e-05	0	0	0	0	0	0	0	0	0	1.00501502497462e-05	0	0	0	0	0	0	0	0
RG484	2.65305648688893e-05	1.10461840957041e-05	1.88361755029259e-05	9.94147783381826e-06	0	0	0	0	0	0	0	6.35021431973329e-06	7.08774151479212e-06	1.85856826521238e-05	5.00930896582816e-06	0	0	0	0	0	0	1.00501502497462e-05	2.14861235452104e-05	2.08174836582753e-05	0	0	0	0	0	0
RG485	0.000112754900692779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG486	3.31632060861116e-06	2.76154602392603e-06	2.09290838921399e-06	6.62765188921217e-06	1.56660990316784e-06	0	2.60474323743537e-06	0	0	0	0	0	9.45032201972282e-06	5.31019504346395e-06	0	8.54366775384839e-06	0	0	0	0	0	0	7.1620411817368e-06	1.1354991086332e-05	1.97980989865353e-06	0	0	0	0	0
RG487	9.94896182583347e-06	2.76154602392603e-05	1.46503587244979e-05	3.31382594460609e-06	0	0	0	0	0	0	0	1.58755357993332e-05	7.08774151479212e-06	7.96529256519592e-06	1.66976965527605e-06	0	0	0	0	1.37262330275129e-06	0	6.70010016649749e-06	9.54938824231573e-06	1.89249851438867e-06	0	0	0	0	0	0
RG488	0	0	2.09290838921399e-06	1.32553037784243e-05	1.56660990316784e-05	8.68708595176582e-06	6.51185809358842e-07	0	0	0	0	0	4.72516100986141e-06	0	6.67907862110422e-06	6.40775081538629e-06	0	2.26824748394648e-06	2.99233662590107e-06	0	0	0	0	3.78499702877733e-06	3.16769583784565e-05	5.63289837969678e-06	6.25282679878195e-06	0	0	0
RG489	0	0	0	0	0	0	0	0	0	3.30750417572402e-05	0	0	0	0	0	0	0	0	0	5.49049321100514e-06	0	0	0	0	0	0	0	0	0	1.66805393151971e-05
RG490	3.31632060861116e-06	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	9.45032201972282e-06	7.96529256519592e-06	0	0	0	0	0	0	0	0	1.43240823634736e-05	2.46024806870527e-05	1.18788593919212e-05	1.12657967593936e-05	2.60534449949248e-05	2.16314434662225e-06	0	0
RG491	0	0	0	0	3.13321980633568e-06	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	2.26824748394648e-06	0	0	4.00835340850332e-06	0	0	0	1.97980989865353e-06	2.81644918984839e-06	4.16855119918797e-05	6.48943303986675e-06	4.55728968867635e-06	0
RG492	1.32652824344446e-05	1.10461840957041e-05	1.04645419460699e-05	9.94147783381826e-06	0	0	0	0	0	0	0	6.35021431973329e-06	9.45032201972282e-06	7.96529256519592e-06	0	0	0	0	0	0	0	3.35005008324874e-06	2.38734706057893e-05	1.32474896007207e-05	0	0	0	0	0	0
RG493	5.63774503463897e-05	1.93308221674822e-05	4.18581677842797e-06	0	0	0	0	0	0	0	0	1.58755357993332e-05	0	0	0	0	0	0	0	0	0	1.00501502497462e-05	2.38734706057893e-06	3.78499702877733e-06	0	0	0	0	0	0
RG494	6.63264121722232e-06	0	1.67432671137119e-05	6.62765188921217e-06	1.56660990316784e-06	0	0	0	0	0	0	6.35021431973329e-06	4.72516100986141e-06	1.06203900869279e-05	6.67907862110422e-06	4.27183387692419e-06	0	0	0	0	0	6.70010016649749e-06	9.54938824231573e-06	3.78499702877733e-06	3.95961979730706e-06	5.63289837969678e-06	0	0	0	0
RG495	0	0	2.09290838921399e-06	0	0	0	0	0	0	0	0	0	2.36258050493071e-06	0	1.66976965527605e-06	0	0	0	0	0	0	6.70010016649749e-06	4.77469412115786e-06	1.32474896007207e-05	5.93942969596059e-06	3.09809410883323e-05	4.16855119918797e-06	0	0	0
RG496	0	0	0	0	1.56660990316784e-06	3.47483438070633e-06	2.21403175182006e-05	0	0	0	0	0	0	0	0	0	1.65535781386826e-05	2.26824748394648e-06	0	0	4.00835340850332e-06	0	0	1.89249851438867e-06	1.97980989865353e-06	0	1.98006181961428e-05	0	0	0
RG497	3.31632060861116e-06	2.76154602392603e-06	0	3.31382594460609e-06	1.56660990316784e-06	1.73741719035316e-06	1.36749019965357e-05	0	0	0	0	0	0	0	1.66976965527605e-06	2.1359169384621e-06	1.15875046970778e-05	0	0	1.37262330275129e-06	2.00417670425166e-06	0	4.77469412115786e-06	1.89249851438867e-06	0	0	2.60534449949248e-05	0	3.03819312578423e-06	0
RG498	0	0	0	0	0	0	3.90711485615305e-06	0	1.36249805844027e-06	3.67500463969336e-06	1.36242009406148e-05	0	0	0	0	0	0	0	0	2.74524660550257e-06	1.60334136340133e-05	0	0	0	0	0	0	0	0	8.34026965759857e-06
RG499	8.29080152152789e-05	0	0	0	0	0	0	0	0	0	0	6.35021431973329e-06	2.36258050493071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG500	6.3010091563612e-05	1.65692761435562e-05	8.37163355685595e-06	0	1.56660990316784e-06	0	0	0	0	0	0	3.81012859183997e-05	7.08774151479212e-06	2.65509752173197e-06	0	0	0	0	0	0	0	1.67502504162437e-05	4.77469412115786e-06	9.46249257194333e-06	0	0	0	0	0	0
RG501	1.32652824344446e-05	0	2.09290838921399e-06	3.31382594460609e-06	0	0	0	0	0	0	0	0	2.36258050493071e-06	2.65509752173197e-06	3.33953931055211e-06	0	0	0	0	0	0	0	9.54938824231573e-06	9.46249257194333e-06	2.57375286824959e-05	0	4.16855119918797e-06	2.16314434662225e-06	0	0
RG502	3.31632060861116e-06	0	2.09290838921399e-06	1.65691297230304e-05	0	1.73741719035316e-06	1.30237161871768e-06	0	0	0	0	3.17510715986665e-06	1.41754830295842e-05	5.31019504346395e-06	0	1.92232524461589e-05	0	0	0	0	0	0	0	7.56999405755466e-06	3.95961979730706e-06	0	2.08427559959398e-06	0	0	0
RG503	3.31632060861116e-06	2.76154602392603e-06	1.04645419460699e-05	1.32553037784243e-05	1.56660990316784e-06	0	0	0	0	0	0	3.17510715986665e-06	2.36258050493071e-06	1.32754876086599e-05	1.66976965527605e-06	2.1359169384621e-06	0	0	0	0	0	0	4.77469412115786e-06	7.56999405755466e-06	1.97980989865353e-06	0	0	0	0	0
RG504	0	2.76154602392603e-06	0	0	1.56660990316784e-06	0	0	2.51373577046001e-05	5.44999223376107e-06	0	0	0	0	0	3.33953931055211e-06	6.40775081538629e-06	0	1.36094849036789e-05	2.99233662590107e-06	0	0	0	0	1.89249851438867e-06	0	0	0	6.48943303986675e-06	1.21527725031369e-05	0
RG505	3.31632060861116e-06	2.76154602392603e-06	1.04645419460699e-05	6.62765188921217e-06	0	0	1.95355742807653e-06	0	1.36249805844027e-06	0	0	0	7.08774151479212e-06	0	0	0	6.62143125547303e-06	0	0	0	2.00417670425166e-06	0	4.77469412115786e-06	3.78499702877733e-06	0	0	7.29496459857894e-06	2.16314434662225e-06	0	0
RG506	0	0	0	0	0	0	1.95355742807653e-06	0	0	0	2.45235616931067e-05	0	0	0	0	0	3.31071562773651e-06	0	0	1.37262330275129e-06	2.80584738595232e-05	0	0	0	0	0	3.12641339939097e-06	0	0	0
RG507	0	0	0	0	0	0	1.95355742807653e-06	0	0	0	0	0	0	0	0	0	1.15875046970778e-05	0	0	0	0	0	0	0	0	0	2.18848937957368e-05	0	0	0
RG508	0	0	0	0	0	0	6.51185809358842e-07	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	3.33484095935037e-05	0	0	1.66805393151971e-06
RG509	0	0	0	0	0	0	0	2.1546306603943e-05	1.22624825259624e-05	0	0	0	0	0	0	0	0	1.13412374197324e-05	1.19693465036043e-05	0	0	0	0	0	0	0	0	8.652577386489e-06	1.21527725031369e-05	0
RG510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.34884827638027e-06	0	0	0	0	0	0	0	0	0	0	0	4.37697875914736e-05	2.16314434662225e-06	0	0
RG511	0.000205611877733892	1.65692761435562e-05	0	0	0	0	0	0	0	0	0	1.90506429591999e-05	0	0	0	0	0	0	0	0	0	2.01003004994925e-05	0	0	0	0	0	0	0	0
RG512	5.63774503463897e-05	3.31385522871124e-05	2.51149006705678e-05	3.31382594460609e-06	0	0	0	0	0	0	0	1.58755357993332e-05	2.59883855542378e-05	1.59305851303918e-05	0	2.1359169384621e-06	0	0	0	0	0	3.35005008324874e-05	4.29722470904208e-05	1.32474896007207e-05	0	0	0	0	0	0
RG513	3.31632060861116e-06	8.2846380717781e-06	6.27872516764196e-06	6.62765188921217e-06	1.56660990316784e-06	1.73741719035316e-06	9.76778714038264e-06	0	0	0	0	1.58755357993332e-05	2.36258050493071e-06	7.96529256519592e-06	0	0	1.65535781386826e-06	0	0	0	0	3.35005008324874e-06	2.38734706057893e-06	3.78499702877733e-06	3.95961979730706e-06	0	2.08427559959398e-06	0	0	0
RG514	3.31632060861116e-06	0	0	0	1.56660990316784e-06	0	0	0	0	0	0	3.17510715986665e-06	4.72516100986141e-06	2.65509752173197e-06	1.66976965527605e-06	0	0	0	0	0	0	6.70010016649749e-06	1.19367353028947e-05	2.08174836582753e-05	5.93942969596059e-06	2.81644918984839e-06	2.50113071951278e-05	0	0	0
RG515	2.65305648688893e-05	1.65692761435562e-05	2.09290838921399e-06	3.31382594460609e-06	3.13321980633568e-06	1.73741719035316e-06	1.30237161871768e-06	0	0	0	0	0	7.08774151479212e-06	5.31019504346395e-06	1.66976965527605e-06	2.1359169384621e-06	8.27678906934128e-06	1.13412374197324e-05	8.9770098777032e-06	1.37262330275129e-06	0	3.35005008324874e-06	7.1620411817368e-06	0	0	2.81644918984839e-06	7.29496459857894e-06	4.3262886932445e-06	0	0
RG516	6.63264121722232e-06	8.2846380717781e-06	1.88361755029259e-05	6.62765188921217e-06	0	0	0	0	0	0	0	9.52532147959994e-06	1.89006440394456e-05	7.96529256519592e-06	3.33953931055211e-06	2.1359169384621e-06	1.65535781386826e-06	0	0	0	0	6.70010016649749e-06	1.43240823634736e-05	5.677495543166e-06	0	0	1.04213779979699e-06	0	0	0
RG517	2.32142442602781e-05	1.38077301196302e-05	6.27872516764196e-06	1.32553037784243e-05	0	0	0	0	0	0	0	1.90506429591999e-05	1.89006440394456e-05	2.65509752173197e-06	0	0	0	0	0	0	0	1.67502504162437e-05	4.77469412115786e-06	5.677495543166e-06	0	0	0	0	0	0
RG518	6.63264121722232e-06	5.52309204785207e-06	8.37163355685595e-06	6.62765188921217e-06	1.56660990316784e-06	0	0	0	0	0	0	0	4.72516100986141e-06	1.85856826521238e-05	0	0	0	0	0	0	0	0	1.43240823634736e-05	5.677495543166e-06	0	0	0	0	0	0
RG519	3.31632060861116e-05	2.48539142153343e-05	1.67432671137119e-05	3.31382594460609e-06	1.56660990316784e-06	0	0	0	0	0	0	1.90506429591999e-05	1.65380635345149e-05	0	3.33953931055211e-06	0	0	0	0	0	0	1.67502504162437e-05	1.90987764846315e-05	1.7032486629498e-05	0	0	0	0	0	0
RG520	0	0	2.09290838921399e-06	0	3.13321980633568e-06	5.21225157105949e-06	0	7.18210220131432e-06	5.44999223376107e-06	0	0	0	0	2.65509752173197e-06	1.66976965527605e-06	8.54366775384839e-06	0	2.26824748394648e-06	2.99233662590107e-06	0	0	0	0	3.78499702877733e-06	3.95961979730706e-06	0	0	1.29788660797335e-05	7.59548281446058e-06	0
RG521	0	0	0	0	6.26643961267137e-06	6.94966876141266e-06	0	0	0	0	0	0	0	0	5.00930896582816e-06	1.28155016307726e-05	0	2.26824748394648e-06	0	0	0	0	0	0	7.91923959461413e-06	2.81644918984839e-06	0	4.3262886932445e-06	1.51909656289212e-06	1.66805393151971e-06
RG522	0	0	0	0	1.56660990316784e-06	0	2.60474323743537e-06	0	0	0	0	0	0	0	0	2.1359169384621e-06	1.15875046970778e-05	0	0	0	0	0	0	0	3.95961979730706e-06	0	2.91798583943158e-05	0	0	0
RG523	0	0	0	0	0	0	1.95355742807653e-06	0	0	1.83750231984668e-06	0	0	0	0	0	0	0	0	0	1.37262330275129e-06	0	0	0	0	0	0	2.50113071951278e-05	0	0	0
RG524	0	0	0	0	0	0	7.81422971230611e-06	0	0	0	1.90738813168608e-05	0	0	0	0	2.1359169384621e-06	4.96607344160477e-06	0	0	0	1.00208835212583e-05	0	0	0	0	0	6.25282679878195e-06	0	3.03819312578423e-06	0
RG525	0	0	0	0	0	0	6.51185809358842e-07	7.18210220131432e-06	8.1749883506416e-06	9.18751159923339e-06	2.72484018812297e-06	0	0	0	0	2.1359169384621e-06	0	0	5.98467325180213e-06	1.23536097247616e-05	2.00417670425166e-06	0	0	1.89249851438867e-06	1.97980989865353e-06	0	0	4.3262886932445e-06	1.51909656289212e-06	8.34026965759857e-06
RG526	2.65305648688893e-05	1.10461840957041e-05	6.27872516764196e-06	9.94147783381826e-06	1.56660990316784e-06	0	0	0	0	0	0	1.90506429591999e-05	9.45032201972282e-06	2.65509752173197e-06	1.66976965527605e-06	2.1359169384621e-06	0	0	0	0	0	2.34503505827412e-05	1.19367353028947e-05	9.46249257194333e-06	0	0	0	0	0	0
RG527	0.000139285465561669	1.10461840957041e-05	6.27872516764196e-06	0	0	0	0	0	0	0	0	1.90506429591999e-05	0	5.31019504346395e-06	0	0	0	0	0	0	0	3.68505509157362e-05	9.54938824231573e-06	1.89249851438867e-06	0	0	0	0	0	0
RG528	5.30611297377785e-05	5.52309204785207e-06	0	0	0	0	0	0	0	0	0	6.35021431973329e-06	0	2.65509752173197e-06	0	0	0	0	0	0	0	1.67502504162437e-05	0	0	0	0	0	0	0	0
RG529	0	2.76154602392603e-06	2.09290838921399e-06	0	1.56660990316784e-06	0	1.30237161871768e-06	0	0	0	0	0	0	5.31019504346395e-06	0	0	9.93214688320954e-06	2.26824748394648e-06	0	0	0	0	2.38734706057893e-06	3.78499702877733e-06	3.95961979730706e-06	2.81644918984839e-06	6.25282679878195e-06	0	0	0
RG530	0	2.76154602392603e-06	0	0	0	0	0	1.79552555032858e-05	0	7.35000927938671e-06	0	0	0	0	1.66976965527605e-06	0	0	2.26824748394648e-06	0	8.23573981650772e-06	0	0	0	7.56999405755466e-06	0	0	0	2.16314434662225e-06	6.07638625156847e-06	8.34026965759857e-06
RG531	0	0	2.09290838921399e-06	0	1.56660990316784e-06	1.73741719035316e-06	3.25592904679421e-06	3.59105110065716e-06	2.72499611688053e-06	0	2.72484018812297e-06	0	0	0	0	2.1359169384621e-06	8.27678906934128e-06	2.26824748394648e-06	0	0	0	0	0	1.89249851438867e-06	5.93942969596059e-06	0	4.16855119918797e-06	4.3262886932445e-06	1.51909656289212e-06	0
RG532	0	2.76154602392603e-06	0	0	6.26643961267137e-06	6.94966876141266e-06	1.95355742807653e-06	0	1.36249805844027e-06	0	0	3.17510715986665e-06	2.36258050493071e-06	0	0	6.40775081538629e-06	1.65535781386826e-06	2.26824748394648e-06	0	0	0	0	2.38734706057893e-06	5.677495543166e-06	5.93942969596059e-06	0	1.04213779979699e-06	0	3.03819312578423e-06	0
RG533	0	2.76154602392603e-06	0	3.31382594460609e-06	6.26643961267137e-06	6.94966876141266e-06	1.30237161871768e-06	1.79552555032858e-05	9.53748640908187e-06	0	0	3.17510715986665e-06	0	2.65509752173197e-06	0	1.28155016307726e-05	3.31071562773651e-06	1.36094849036789e-05	5.98467325180213e-06	1.37262330275129e-06	0	6.70010016649749e-06	0	3.78499702877733e-06	7.91923959461413e-06	5.63289837969678e-06	4.16855119918797e-06	2.16314434662225e-06	6.07638625156847e-06	0
RG534	0	0	0	0	0	1.73741719035316e-06	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	2.81644918984839e-06	4.06433741920827e-05	2.16314434662225e-06	0	0
RG535	0	0	0	0	0	0	3.90711485615305e-06	0	0	0	3.81477626337215e-05	0	2.36258050493071e-06	0	0	0	6.62143125547303e-06	0	0	0	2.40501204510199e-05	0	0	0	0	0	4.16855119918797e-06	0	0	0
RG536	0	0	0	0	0	0	6.51185809358842e-06	0	0	0	0	0	0	0	0	2.1359169384621e-06	1.82089359525508e-05	0	0	0	0	0	0	0	0	0	8.12867483841653e-05	0	0	0
RG537	0	0	0	0	0	0	0	2.1546306603943e-05	1.36249805844027e-05	0	0	0	0	0	0	0	0	1.13412374197324e-05	1.19693465036043e-05	0	0	0	0	0	0	0	0	4.3262886932445e-06	1.82291587547054e-05	0
RG538	1.98979236516669e-05	2.20923681914083e-05	2.09290838921399e-06	3.31382594460609e-06	0	0	0	0	0	0	0	2.85759644387998e-05	4.72516100986141e-06	0	0	0	0	0	0	0	0	1.67502504162437e-05	2.38734706057893e-06	1.89249851438867e-06	0	0	0	0	0	0
RG539	7.62753739980566e-05	0	0	0	0	0	0	0	0	0	0	6.35021431973329e-06	2.36258050493071e-06	0	0	0	0	0	0	0	0	1.00501502497462e-05	0	0	0	0	0	0	0	0
RG540	9.94896182583347e-06	8.2846380717781e-06	1.25574503352839e-05	3.31382594460609e-06	0	0	0	0	0	0	0	3.17510715986665e-06	2.36258050493071e-06	1.32754876086599e-05	1.66976965527605e-06	2.1359169384621e-06	0	0	0	0	0	3.35005008324874e-06	9.54938824231573e-06	1.89249851438867e-06	3.95961979730706e-06	0	0	0	0	0
RG541	1.65816030430558e-05	1.65692761435562e-05	6.27872516764196e-06	6.62765188921217e-06	1.56660990316784e-06	0	1.95355742807653e-06	0	4.0874941753208e-06	0	0	3.17510715986665e-06	1.18129025246535e-05	5.31019504346395e-06	0	0	3.31071562773651e-06	6.80474245183944e-06	0	0	0	1.67502504162437e-05	4.77469412115786e-06	7.56999405755466e-06	0	0	1.04213779979699e-06	0	3.03819312578423e-06	0
RG542	0	2.76154602392603e-06	4.18581677842797e-06	3.31382594460609e-06	0	0	0	0	0	0	0	0	0	0	6.67907862110422e-06	2.1359169384621e-06	1.65535781386826e-06	0	0	0	0	3.35005008324874e-06	0	1.89249851438867e-06	9.89904949326766e-06	2.81644918984839e-06	7.29496459857894e-06	0	0	0
RG543	0	5.52309204785207e-06	0	0	6.26643961267137e-06	5.21225157105949e-06	0	7.18210220131432e-06	2.72499611688053e-06	0	0	0	2.36258050493071e-06	0	1.66976965527605e-06	0	0	0	5.98467325180213e-06	1.37262330275129e-06	0	3.35005008324874e-06	0	3.78499702877733e-06	1.97980989865353e-06	0	3.12641339939097e-06	4.3262886932445e-06	3.03819312578423e-06	0
RG544	7.29590533894455e-05	5.52309204785207e-06	2.09290838921399e-06	0	0	0	0	0	0	0	0	9.52532147959994e-06	2.36258050493071e-06	0	0	0	0	0	0	0	0	1.67502504162437e-05	2.38734706057893e-06	0	0	0	0	0	0	0
RG545	6.96427327808343e-05	1.38077301196302e-05	0	0	0	0	0	0	0	0	0	6.35021431973329e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG546	6.63264121722232e-06	0	2.09290838921399e-06	6.62765188921217e-06	1.56660990316784e-06	1.73741719035316e-06	6.51185809358842e-07	0	0	0	0	0	4.72516100986141e-06	0	0	4.27183387692419e-06	0	0	0	0	0	3.35005008324874e-06	0	7.56999405755466e-06	7.91923959461413e-06	2.81644918984839e-06	2.08427559959398e-06	0	0	0
RG547	8.62243358238901e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG548	5.30611297377785e-05	1.65692761435562e-05	2.09290838921399e-06	3.31382594460609e-06	0	0	0	0	0	0	0	2.22257501190665e-05	0	0	0	0	0	0	0	0	0	2.680040066599e-05	7.1620411817368e-06	0	0	0	0	0	0	0
RG549	4.31121679119451e-05	2.76154602392603e-06	2.09290838921399e-06	0	0	0	0	0	0	0	0	6.35021431973329e-06	9.45032201972282e-06	0	0	0	1.65535781386826e-06	0	0	0	0	1.00501502497462e-05	4.77469412115786e-06	1.89249851438867e-06	0	0	0	0	0	0
RG550	2.32142442602781e-05	1.38077301196302e-05	4.18581677842797e-06	3.31382594460609e-06	0	0	0	0	0	0	0	2.54008572789332e-05	2.36258050493071e-06	0	0	0	0	0	0	0	0	1.67502504162437e-05	4.77469412115786e-06	1.89249851438867e-06	0	0	0	0	0	0
RG551	6.63264121722232e-06	5.52309204785207e-06	2.09290838921399e-06	6.62765188921217e-06	0	1.73741719035316e-06	0	0	0	0	0	3.17510715986665e-06	2.36258050493071e-06	5.31019504346395e-06	0	0	0	0	0	0	0	6.70010016649749e-06	2.38734706057893e-06	1.89249851438867e-06	2.77173385811494e-05	0	0	0	0	0
RG552	9.94896182583347e-06	1.38077301196302e-05	4.18581677842797e-06	0	0	0	0	0	0	0	0	2.85759644387998e-05	4.72516100986141e-06	2.65509752173197e-06	0	0	0	0	0	0	0	1.67502504162437e-05	7.1620411817368e-06	5.677495543166e-06	0	0	1.04213779979699e-06	0	0	0
RG553	0	5.52309204785207e-06	0	6.62765188921217e-06	1.56660990316784e-06	3.47483438070633e-06	6.51185809358842e-07	1.43642044026286e-05	5.44999223376107e-06	1.83750231984668e-06	0	0	0	0	5.00930896582816e-06	1.28155016307726e-05	0	1.36094849036789e-05	2.99233662590107e-06	0	0	0	0	9.46249257194333e-06	7.91923959461413e-06	0	0	4.3262886932445e-06	1.06336759402448e-05	0
