D2C3_Parent1	D2C3_Parent2	D2C3_R1_T1	D2C3_R2_T1	D2C3_R3_T1	D2C3_R1_T2	D2C3_R2_T2	D2C3_R3_T2	D2C3_R1_T3	D2C3_R2_T3	D2C3_R3_T3	D2C3_R1_T4	D2C3_R2_T4	D2C3_R3_T4	D2C3_R1_T6	D2C3_R2_T6	D2C3_R2_T7	D2C3_R3_T7	D2C3_R1_T7	D2C3_R1_T8	D2C3_R2_T8	D2C3_R3_T8	D2C3_R3_T9_RESEQ	D2C3_R2_T10_RESEQ	D2C3_R3_T10_RESEQ	D2C3_R1_T12	D2C3_R2_T12	D2C3_R3_T12
RG8208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	0	1.48756617810035e-06
RG8215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	2.43240942315411e-06	0	0	0
RG8217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	7.90648838062468e-07	0	0
RG8219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	1.86002909085498e-06	0	0	0	0	0
RG8220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	1.86002909085498e-06	0	0	0	0	0
RG8233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	1.86002909085498e-06	0	0	0	0	0
RG8242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	7.90648838062468e-07	0	0
RG8253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	1.86002909085498e-06	0	0	0	0	0
RG8267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	0	1.48756617810035e-06
RG8274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	1.86002909085498e-06	0	0	0	0	0
RG8281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	5.27078666490974e-06	0	0	0	0
RG8283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	0	1.48756617810035e-06
RG8286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	7.90648838062468e-07	0	0
RG8289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	2.43240942315411e-06	0	0	0
RG8298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	2.43240942315411e-06	0	0	0
RG8301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	5.27078666490974e-06	0	0	0	0
RG8302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	7.90648838062468e-07	0	0
RG8311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12007691639053e-06	0	0	0	0	0	0	0
RG8313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	7.90648838062468e-07	0	0
RG8316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG8317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	1.86002909085498e-06	0	0	0	0	0
RG8318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	0	0	0	0	0	8.53777024177258e-07	0
RG8319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	0	1.48756617810035e-06
RG8327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	0	1.48756617810035e-06
RG8333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	1.86002909085498e-06	0	0	0	0	0
RG8335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	7.90648838062468e-07	0	0
RG8344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	7.90648838062468e-07	0	0
RG8351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	1.86002909085498e-06	0	0	0	0	0
RG8352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	2.43240942315411e-06	0	0	0
RG8359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	2.43240942315411e-06	0	0	0
RG8361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	1.86002909085498e-06	0	0	0	0	0
RG8372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	5.27078666490974e-06	0	0	0	0
RG8374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	1.86002909085498e-06	0	0	0	0	0
RG8377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	1.86002909085498e-06	0	0	0	0	0
RG8381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	7.90648838062468e-07	0	0
RG8382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	0	0	0	0	0
RG8386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG8387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	7.90648838062468e-07	0	0
